rsprot packet-codec generation status
revisions 221-239; 215 packets emitted, 3 refused

--- emitted (prot, file, dir, layouts, revisions covered) ---
  rev233 in   objs/OpObj5Decoder.kt                                        g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   objs/OpObjTDecoder.kt                                        g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayer1Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayer2Decoder.kt                                  g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayer3Decoder.kt                                  g1Alt1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayer4Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayer5Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayer6Decoder.kt                                  g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayer7Decoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayer8Decoder.kt                                  g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   players/OpPlayerTDecoder.kt                                  g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   worldentities/OpWorldEntity1Decoder.kt                       g1Alt3 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   worldentities/OpWorldEntity2Decoder.kt                       g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   worldentities/OpWorldEntity3Decoder.kt                       g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   worldentities/OpWorldEntity4Decoder.kt                       g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   worldentities/OpWorldEntity5Decoder.kt                       g1Alt2 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 in   worldentities/OpWorldEntityTDecoder.kt                       g1 compared to 1 on read: the encode direction cannot reconstruct the original value from a bool
  rev233 out  camera/CamTargetV3Encoder.kt                                 when over a sealed type (is CamTargetV3.PlayerCamTarget): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  clan/ClanChannelDeltaEncoder.kt                              when over a sealed type (is ClanChannelDelta.AddUserEvent): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  clan/ClanChannelFullEncoder.kt                               when over a sealed type (is ClanChannelFull.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  clan/ClanSettingsDeltaEncoder.kt                             when over a sealed type (is ClanSettingsDelta.SetClanOwnerUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  clan/ClanSettingsFullEncoder.kt                              when over a sealed type (is ClanSettingsFull.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  clan/MessageClanChannelEncoder.kt                            unmodeled call: provide(...)
  rev233 out  clan/MessageClanChannelSystemEncoder.kt                      unmodeled call: provide(...)
  rev233 out  clan/VarClanEncoder.kt                                       when over a sealed type (is VarClan.VarClanIntData): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  friendchat/MessageFriendChannelEncoder.kt                    unmodeled call: provide(...)
  rev233 out  friendchat/UpdateFriendChatChannelFullV2Encoder.kt           when over a sealed type (is UpdateFriendChatChannelFullV2.JoinUpdate): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  friendchat/UpdateFriendChatChannelSingleUserEncoder.kt       internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendChatChannelSingleUser'), ('op', '.'), ('ident', 'AddedFriendChatUser')]
  rev233 out  inv/UpdateInvFullEncoder.kt                                  unmodeled member access: .NULL
  rev233 out  inv/UpdateInvPartialEncoder.kt                               unmodeled call: getSlot(...)
  rev233 out  map/RebuildNormalEncoder.kt                                  bare 'intKey' has no wire value
  rev233 out  misc/client/HintArrowEncoder.kt                              when over a sealed type (is HintArrow.NpcHintArrow): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  misc/client/HiscoreReplyEncoder.kt                           when over a sealed type (is HiscoreReply.FailedHiscoreReply): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  misc/client/ReflectionCheckerEncoder.kt                      when over a sealed type (is ReflectionChecker.GetFieldValue): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  misc/client/UpdateUid192Encoder.kt                           unmapped wire function: pdata
  rev233 out  misc/client/UrlOpenEncoder.kt                                unrecognized buffer call: buffer.buffer.setByte(i, buffer.buffer.getByte(i) + streamCi
  rev233 out  misc/player/RunClientScriptEncoder.kt                        unmodeled member access: .size
  rev233 out  misc/player/SetPlayerOpEncoder.kt                            pjstr writes a computed expression `(m->op != NULL ? m->op : "null")`, which has no field to decode back into
  rev233 out  misc/player/UpdateStockMarketSlotEncoder.kt                  unrecognized buffer call: buffer.skipWrite(18)
  rev233 out  misc/player/UpdateTradingPostEncoder.kt                      when over a sealed type (is UpdateTradingPost.SetTradingPostOfferList): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  npcinfo/NpcInfoLargeV5Encoder.kt                             stateful info stream -- see EXCLUDE_CLASSES
  rev233 out  npcinfo/NpcInfoSmallV5Encoder.kt                             stateful info stream -- see EXCLUDE_CLASSES
  rev233 out  playerinfo/PlayerInfoEncoder.kt                              stateful info stream -- see EXCLUDE_CLASSES
  rev233 out  social/MessagePrivateEchoEncoder.kt                          unmodeled call: provide(...)
  rev233 out  social/MessagePrivateEncoder.kt                              unmodeled call: provide(...)
  rev233 out  social/UpdateFriendListEncoder.kt                            internal error: SyntaxError: trailing tokens: [('ident', 'is'), ('ident', 'UpdateFriendList'), ('op', '.'), ('ident', 'OnlineFriend')]
  rev233 out  social/UpdateIgnoreListEncoder.kt                            when over a sealed type (is UpdateIgnoreList.AddedIgnoredEntry): no discriminator field on the wire, so decoding would have to infer the arm
  rev233 out  specific/NpcSpotAnimSpecificEncoder.kt                       p4Alt3 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
  rev233 out  specific/PlayerSpotAnimSpecificEncoder.kt                    p4Alt2 writes a computed expression `((m->height << 16) | m->delay)`, which has no field to decode back into
